item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,days_of_stock_coverage,expected_demand_during_lead_time,lead_time_stock_gap,below_reorder_point,stockout_risk,inventory_value,coverage_to_lead_time_ratio,overstock_candidate
ITM11910,Groceries,357,40,14,6,10.26,3.22,0.35,L45,B,126,3.56,79.03,2.0,2,0.97,198,1.42,0.26,2024-01-25,97.53,0.425,34.7953216374269,61.56,295.44,False,False,28213.71,5.799220272904484,False
ITM11911,Apparel,467,37,14,8,13.57,2.71,0.23,L94,D,143,2.64,166.13,1.31,2,0.97,967,1.9,0.35,2024-12-19,285.23,0.518,34.4141488577745,108.56,358.44,False,False,77582.70999999999,4.301768607221812,False
ITM11912,Pharma,185,10,4,3,3.61,4.29,0.4,L83,D,111,3.86,193.55,1.76,0,0.84,744,6.14,0.53,2024-02-29,156.66,0.58,51.24653739612189,10.83,174.17,False,False,35806.75,17.08217913204063,False
ITM11913,Groceries,402,34,14,4,48.3,7.96,0.63,L19,A,146,0.56,53.13,1.68,7,0.94,351,9.35,0.49,2024-08-01,93.26,0.503,8.322981366459627,193.2,208.8,False,False,21358.260000000002,2.080745341614907,False
ITM11914,Groceries,363,52,13,6,42.75,5.13,0.73,L31,D,157,1.88,24.08,1.56,9,0.83,346,6.57,0.76,2024-08-15,237.07,0.47,8.491228070175438,256.5,106.5,False,False,8741.039999999999,1.4152046783625731,False
ITM11915,Automotive,402,93,5,4,45.75,2.56,0.45,L14,C,47,3.56,91.06,0.17,9,0.87,540,7.38,0.27,2024-07-13,74.85,0.529,8.78688524590164,183.0,219.0,False,False,36606.12,2.19672131147541,False
ITM11916,Automotive,395,76,12,7,42.51,1.61,0.55,L19,D,59,4.94,177.47,1.08,5,0.8,822,13.87,0.58,2024-03-04,81.85,0.653,9.291931310279935,297.57,97.43,False,False,70100.65,1.3274187586114192,False
ITM11917,Groceries,490,72,11,6,24.5,5.24,0.51,L33,A,69,0.51,38.56,0.72,7,0.75,93,11.62,0.85,2024-10-07,104.06,0.663,20.0,147.0,343.0,False,False,18894.4,3.3333333333333335,False
ITM11918,Automotive,297,60,9,3,46.28,8.05,0.11,L26,D,150,2.79,178.3,0.31,2,0.92,193,5.77,0.75,2024-05-09,124.48,0.74,6.417458945548833,138.84,158.16,False,False,52955.100000000006,2.139152981849611,False
ITM11919,Pharma,149,11,3,4,48.5,6.7,0.46,L23,C,128,4.66,198.52,0.75,5,0.7,293,3.16,0.71,2024-08-30,179.03,0.549,3.0721649484536084,194.0,-45.0,False,True,29579.480000000003,0.7680412371134021,False
ITM11920,Electronics,50,91,5,9,25.63,2.71,0.63,L78,C,108,4.39,20.26,1.33,1,0.87,468,11.49,0.39,2024-12-25,159.43,0.652,1.9508388607101055,230.67,-180.67,True,True,1013.0000000000001,0.21675987341223393,False
ITM11921,Pharma,394,73,14,3,9.61,4.65,0.61,L20,A,103,0.6,104.1,0.54,2,0.96,566,9.03,0.51,2024-03-19,225.68,0.72,40.998959417273674,28.83,365.17,False,False,41015.399999999994,13.666319805757892,False
ITM11922,Groceries,30,83,4,4,33.27,8.62,0.77,L98,B,179,2.88,72.49,0.94,3,0.77,111,14.47,0.34,2024-04-15,217.98,0.661,0.9017132551848511,133.08,-103.08000000000001,True,True,2174.7,0.22542831379621278,False
ITM11923,Groceries,495,78,3,9,48.8,2.19,0.7,L98,A,77,0.52,84.8,0.87,8,0.8,907,13.72,0.61,2024-12-21,23.21,0.618,10.14344262295082,439.2,55.80000000000001,False,False,41976.0,1.1270491803278688,False
ITM11924,Pharma,321,18,11,9,43.74,5.55,0.35,L84,B,162,4.05,95.81,0.2,3,0.88,587,8.89,0.67,2024-12-17,48.83,0.749,7.338820301783264,393.66,-72.66000000000003,False,True,30755.010000000002,0.8154244779759182,False
ITM11925,Automotive,115,11,10,2,43.23,3.88,0.33,L10,C,168,1.89,150.54,1.29,6,0.77,366,1.98,0.7,2024-11-18,72.41,0.471,2.660189683090447,86.46,28.540000000000006,False,False,17312.1,1.3300948415452234,False
ITM11926,Automotive,209,43,7,9,46.76,1.68,0.52,L23,D,149,3.95,122.35,1.28,7,0.95,484,1.43,0.9,2024-01-05,183.32,0.521,4.469632164242943,420.84,-211.83999999999997,False,True,25571.149999999998,0.49662579602699364,False
ITM11927,Groceries,472,69,13,3,44.8,0.97,0.76,L99,D,73,4.75,192.63,1.94,4,0.81,886,12.73,0.25,2024-06-03,269.63,0.508,10.535714285714286,134.39999999999998,337.6,False,False,90921.36,3.5119047619047623,False
ITM11928,Apparel,211,70,14,3,39.04,5.78,0.18,L81,C,88,4.89,73.23,0.67,1,0.87,745,10.77,0.51,2024-08-03,104.22,0.733,5.404713114754099,117.12,93.88,False,False,15451.53,1.8015710382513663,False
ITM11929,Automotive,285,40,4,5,36.2,0.7,0.95,L64,A,62,4.52,112.89,0.9,7,0.77,867,8.84,0.67,2024-12-04,289.49,0.576,7.87292817679558,181.0,104.0,False,False,32173.65,1.5745856353591159,False
ITM11930,Pharma,443,19,3,8,13.97,1.48,0.59,L60,D,35,1.42,164.53,0.87,4,0.71,430,10.64,0.66,2024-02-21,60.13,0.649,31.710808876163206,111.76,331.24,False,False,72886.79,3.9638511095204008,False
ITM11931,Automotive,147,85,9,7,31.45,3.8,0.38,L97,A,147,1.38,80.88,1.85,4,0.75,85,8.56,0.22,2024-12-05,278.17,0.443,4.674085850556439,220.15,-73.15,False,True,11889.359999999999,0.6677265500794913,False
ITM11932,Pharma,257,45,13,3,26.55,0.91,0.72,L73,D,149,3.32,98.41,0.88,6,0.71,969,9.1,0.35,2024-09-23,242.29,0.525,9.679849340866289,79.65,177.35,False,False,25291.37,3.2266164469554295,False
ITM11933,Groceries,427,94,13,6,43.24,4.3,0.14,L98,B,159,2.95,140.15,0.94,5,0.84,591,4.16,0.88,2024-05-18,122.82,0.605,9.875115633672525,259.44,167.56,False,False,59844.05,1.6458526056120875,False
ITM11934,Automotive,374,58,4,8,25.09,1.74,0.54,L75,D,30,0.54,173.54,0.58,2,0.88,630,7.38,0.61,2024-11-14,69.83,0.698,14.906337186129932,200.72,173.28,False,False,64903.96,1.8632921482662415,False
ITM11935,Pharma,447,79,3,9,7.26,3.82,0.54,L58,B,172,2.26,88.98,0.1,6,0.71,281,1.16,0.53,2024-11-06,123.47,0.533,61.570247933884296,65.34,381.65999999999997,False,False,39774.060000000005,6.841138659320477,False
ITM11936,Groceries,131,58,4,4,1.24,8.02,0.25,L88,D,80,4.58,111.07,0.31,0,0.73,737,10.36,0.92,2024-12-24,71.98,0.837,105.64516129032258,4.96,126.04,False,False,14550.169999999998,26.411290322580644,False
ITM11937,Apparel,335,12,9,2,34.22,6.45,0.85,L73,D,91,4.54,195.27,1.44,3,0.85,839,5.65,0.26,2024-03-11,172.73,0.493,9.789596727060198,68.44,266.56,False,False,65415.450000000004,4.894798363530099,False
ITM11938,Pharma,465,83,9,6,27.95,4.73,0.82,L83,D,164,1.42,18.07,1.4,3,0.94,82,10.19,0.94,2024-08-02,176.7,0.712,16.636851520572453,167.7,297.3,False,False,8402.55,2.7728085867620753,False
ITM11939,Apparel,362,14,12,8,17.22,1.37,0.24,L82,D,69,2.22,95.16,0.71,5,0.89,630,13.97,0.22,2024-02-23,232.77,0.637,21.02206736353078,137.76,224.24,False,False,34447.92,2.6277584204413476,False
ITM11940,Apparel,164,99,8,6,9.28,6.38,0.43,L80,D,108,3.02,130.84,1.0,5,0.73,401,9.28,0.65,2024-09-18,163.08,0.6,17.67241379310345,55.67999999999999,108.32000000000001,False,False,21457.760000000002,2.9454022988505746,False
ITM11941,Electronics,84,70,7,6,23.87,2.06,0.19,L42,A,56,4.34,11.6,0.67,9,0.97,304,5.59,0.64,2024-11-12,110.09,0.55,3.5190615835777126,143.22,-59.22,False,True,974.4,0.5865102639296188,False
ITM11942,Automotive,266,94,5,6,5.91,1.23,0.86,L81,B,152,2.89,123.39,1.49,7,0.98,99,3.9,0.71,2024-03-01,274.36,0.501,45.008460236886634,35.46,230.54,False,False,32821.74,7.501410039481105,False
ITM11943,Pharma,242,99,14,8,17.47,6.81,0.39,L41,B,33,4.86,20.68,1.7,0,0.8,72,4.52,0.22,2024-05-24,32.62,0.494,13.852318259874071,139.76,102.24000000000001,False,False,5004.5599999999995,1.7315397824842589,False
ITM11944,Apparel,498,35,5,2,19.58,9.16,0.5,L20,D,19,4.1,172.94,1.81,6,0.88,303,14.82,0.62,2024-02-28,244.55,0.597,25.4341164453524,39.16,458.84000000000003,False,False,86124.12,12.7170582226762,False
ITM11945,Electronics,332,81,13,9,23.82,4.88,0.39,L57,A,129,4.79,163.35,0.43,3,0.85,443,9.62,0.29,2024-02-24,128.78,0.653,13.937867338371117,214.38,117.62,False,False,54232.2,1.5486519264856797,False
ITM11946,Groceries,458,14,14,5,23.86,0.89,0.38,L9,A,161,3.79,16.13,1.42,5,0.98,725,7.17,0.32,2024-09-11,62.52,0.514,19.19530595138307,119.3,338.7,False,False,7387.54,3.839061190276614,False
ITM11947,Pharma,125,24,11,7,13.59,8.86,0.77,L61,C,97,4.45,19.27,1.93,9,0.85,931,4.23,0.37,2024-04-11,44.9,0.327,9.19793966151582,95.13,29.870000000000005,False,False,2408.75,1.3139913802165457,False
ITM11948,Apparel,200,25,6,9,42.66,1.14,0.77,L57,C,113,4.24,153.19,1.34,8,0.99,322,11.82,0.69,2024-11-07,74.02,0.6,4.688232536333802,383.93999999999994,-183.93999999999994,False,True,30638.0,0.5209147262593113,False
ITM11949,Automotive,203,10,11,3,18.42,8.74,0.57,L81,A,133,1.64,80.21,0.77,2,0.76,742,6.42,0.51,2024-04-12,45.37,0.623,11.020629750271443,55.260000000000005,147.74,False,False,16282.63,3.6735432500904808,False
ITM11950,Electronics,245,25,6,8,12.25,4.22,0.69,L39,C,43,1.53,119.25,1.31,7,0.8,908,5.22,0.27,2024-05-14,143.09,0.413,20.0,98.0,147.0,False,False,29216.25,2.5,False
ITM11951,Apparel,284,46,4,6,9.61,3.97,0.56,L36,B,50,4.39,61.36,1.41,2,0.93,299,4.11,0.43,2024-09-24,111.41,0.546,29.5525494276795,57.66,226.34,False,False,17426.24,4.9254249046132506,False
ITM11952,Automotive,297,12,6,9,16.81,5.66,0.13,L76,A,177,0.88,42.86,0.85,5,0.94,286,3.6,0.26,2024-04-13,113.41,0.503,17.668054729327782,151.29,145.71,False,False,12729.42,1.9631171921475312,False
ITM11953,Apparel,416,61,8,3,4.31,9.59,0.16,L8,C,20,2.34,66.25,0.3,1,0.92,953,4.83,0.73,2024-07-02,55.49,0.744,96.51972157772623,12.93,403.07,False,False,27560.0,32.173240525908746,False
ITM11954,Pharma,108,56,8,8,2.61,9.04,0.45,L46,A,10,4.19,56.88,1.25,8,0.96,281,9.78,0.65,2024-12-26,201.33,0.567,41.37931034482759,20.88,87.12,False,False,6143.04,5.172413793103448,False
ITM11955,Pharma,195,22,7,3,30.65,4.97,0.77,L65,C,167,4.16,95.18,1.62,1,0.91,477,4.36,0.53,2024-07-28,186.26,0.564,6.362153344208809,91.94999999999999,103.05000000000001,False,False,18560.100000000002,2.1207177814029365,False
ITM11956,Pharma,37,89,3,6,31.34,7.11,0.92,L10,A,91,1.12,151.87,2.0,4,0.89,683,1.85,0.94,2024-05-31,294.86,0.511,1.1805998723675815,188.04,-151.04,True,True,5619.1900000000005,0.1967666453945969,False
ITM11957,Electronics,390,64,5,5,26.95,6.01,0.13,L40,D,35,2.69,115.28,0.52,5,0.84,291,6.03,0.61,2024-03-23,58.62,0.618,14.471243042671615,134.75,255.25,False,False,44959.2,2.894248608534323,False
ITM11958,Pharma,479,30,7,8,38.35,7.09,0.43,L60,B,62,2.66,125.74,1.43,3,0.84,183,9.19,0.91,2024-01-21,251.86,0.67,12.490221642764014,306.8,172.2,False,False,60229.46,1.5612777053455018,False
ITM11959,Automotive,443,75,8,3,2.92,8.38,0.3,L58,C,134,1.96,99.31,0.15,6,0.82,120,1.84,0.66,2024-10-07,19.82,0.586,151.7123287671233,8.76,434.24,False,False,43994.33,50.57077625570776,True
ITM11960,Apparel,420,63,3,4,46.86,0.83,0.83,L5,D,18,4.63,71.7,1.94,6,0.89,907,7.34,0.5,2024-09-11,31.26,0.462,8.962868117797695,187.44,232.56,False,False,30114.0,2.240717029449424,False
ITM11961,Groceries,418,36,11,3,5.66,3.59,0.86,L8,A,18,3.44,37.27,0.12,6,0.82,514,1.73,0.63,2024-04-16,197.93,0.581,73.85159010600707,16.98,401.02,False,False,15578.86,24.617196702002357,True
ITM11962,Automotive,125,47,5,7,34.03,9.61,0.29,L48,D,138,4.91,77.37,0.78,6,0.74,470,11.75,0.32,2024-12-18,127.88,0.571,3.673229503379371,238.21,-113.21000000000001,False,True,9671.25,0.5247470719113387,False
ITM11963,Automotive,290,99,12,6,7.54,9.52,0.74,L37,B,68,0.8,136.39,0.25,9,0.73,359,13.21,0.74,2024-09-03,76.85,0.665,38.46153846153846,45.24,244.76,False,False,39553.1,6.41025641025641,False
ITM11964,Pharma,482,67,5,2,44.12,0.61,0.76,L10,C,115,2.27,149.42,1.28,9,0.98,328,14.49,0.99,2024-06-18,10.8,0.679,10.924750679963736,88.24,393.76,False,False,72020.43999999999,5.462375339981868,False
ITM11965,Electronics,338,71,13,3,26.02,2.41,0.26,L83,C,134,4.26,99.14,0.75,8,0.71,268,10.68,0.4,2024-04-30,202.31,0.529,12.990007686395082,78.06,259.94,False,False,33509.32,4.3300025621316935,False
ITM11966,Apparel,186,55,4,5,5.03,9.94,0.49,L12,A,25,2.4,132.55,1.49,1,0.73,746,9.85,0.46,2024-01-02,137.85,0.6,36.97813121272365,25.150000000000002,160.85,False,False,24654.300000000003,7.395626242544731,False
ITM11967,Electronics,32,98,10,4,31.22,5.18,0.66,L79,B,47,1.68,50.0,1.02,4,0.83,356,10.72,0.52,2024-01-07,59.53,0.631,1.0249839846252402,124.88,-92.88,True,True,1600.0,0.25624599615631005,False
ITM11968,Apparel,356,20,5,4,1.45,5.94,0.12,L77,D,148,4.99,173.41,0.9,9,0.78,363,12.97,0.59,2024-12-09,291.94,0.577,245.51724137931035,5.8,350.2,False,False,61733.96,61.37931034482759,False
ITM11969,Apparel,51,81,8,2,39.03,2.08,0.46,L65,A,162,4.43,174.53,0.76,8,0.82,452,12.3,0.78,2024-02-15,111.74,0.648,1.306687163720215,78.06,-27.060000000000002,True,True,8901.03,0.6533435818601075,False
ITM11970,Electronics,412,17,4,9,32.88,9.0,0.24,L50,C,68,2.96,70.86,0.26,1,0.74,972,7.14,0.31,2024-02-26,97.89,0.659,12.530413625304135,295.92,116.07999999999998,False,False,29194.32,1.3922681805893484,False
ITM11971,Automotive,59,80,9,7,11.42,2.7,0.59,L60,D,38,3.03,114.07,0.49,2,0.74,778,10.12,0.44,2024-10-20,157.99,0.682,5.166374781085814,79.94,-20.939999999999998,True,True,6730.129999999999,0.7380535401551163,False
ITM11972,Apparel,167,73,6,2,19.36,2.3,0.86,L75,A,177,0.53,125.27,1.31,6,0.94,537,3.27,0.63,2024-12-08,90.39,0.507,8.62603305785124,38.72,128.28,False,False,20920.09,4.31301652892562,False
ITM11973,Electronics,237,30,11,7,1.38,2.67,0.57,L71,D,17,4.91,99.76,1.04,8,0.93,842,10.73,0.67,2024-09-09,89.1,0.599,171.73913043478262,9.66,227.34,False,False,23643.120000000003,24.534161490683232,False
ITM11974,Apparel,238,81,12,3,34.99,9.24,0.13,L95,D,107,4.13,183.12,0.23,2,0.73,454,11.23,0.63,2024-03-17,290.22,0.759,6.801943412403544,104.97,133.03,False,False,43582.56,2.2673144708011814,False
ITM11975,Groceries,488,72,11,6,16.81,7.18,0.13,L6,A,143,0.67,150.55,1.13,9,0.9,428,12.22,0.55,2024-02-16,85.73,0.56,29.030339083878644,100.85999999999999,387.14,False,False,73468.40000000001,4.838389847313107,False
ITM11976,Automotive,101,94,9,5,29.01,7.8,0.64,L58,D,118,1.29,137.78,0.2,7,0.88,330,12.45,0.77,2024-09-18,185.59,0.736,3.48155808341951,145.05,-44.05000000000001,False,True,13915.78,0.6963116166839021,False
ITM11977,Pharma,352,73,14,4,47.88,4.08,0.4,L74,D,117,4.19,108.82,1.07,7,0.91,686,7.16,0.36,2024-02-08,20.86,0.502,7.351712614870509,191.52,160.48,False,False,38304.64,1.8379281537176273,False
ITM11978,Apparel,227,29,10,2,15.67,9.14,0.62,L84,B,158,0.89,26.12,1.93,3,0.84,740,13.65,0.43,2024-02-21,54.76,0.583,14.48627951499681,31.34,195.66,False,False,5929.24,7.243139757498405,False
ITM11979,Groceries,220,17,5,5,49.52,8.0,0.25,L25,B,66,4.74,30.49,0.68,5,0.78,376,14.73,0.56,2024-05-11,16.4,0.696,4.44264943457189,247.60000000000002,-27.600000000000023,False,True,6707.799999999999,0.888529886914378,False
ITM11980,Pharma,466,67,13,7,32.0,7.63,0.8,L42,C,85,5.0,66.81,1.47,7,0.9,84,14.69,0.76,2024-11-25,165.0,0.641,14.5625,224.0,242.0,False,False,31133.460000000003,2.080357142857143,False
ITM11981,Pharma,351,55,7,6,12.86,9.72,0.87,L78,B,122,4.49,50.19,1.52,8,0.81,119,9.2,0.27,2024-04-28,152.57,0.427,27.293934681181963,77.16,273.84000000000003,False,False,17616.69,4.548989113530327,False
ITM11982,Apparel,447,40,4,4,22.4,3.98,0.9,L61,A,15,3.83,190.98,0.87,1,0.77,409,8.83,0.29,2024-08-21,105.97,0.623,19.955357142857142,89.6,357.4,False,False,85368.06,4.988839285714286,False
ITM11983,Electronics,57,18,12,4,37.28,6.3,0.37,L65,D,133,2.69,87.86,1.23,0,0.82,739,7.4,0.83,2024-05-31,213.08,0.706,1.528969957081545,149.12,-92.12,False,True,5008.0199999999995,0.38224248927038623,False
ITM11984,Apparel,230,24,9,7,22.88,9.14,0.69,L20,C,143,0.87,176.56,1.0,4,0.93,960,5.2,0.41,2024-05-15,191.48,0.557,10.052447552447553,160.16,69.84,False,False,40608.8,1.4360639360639362,False
ITM11985,Groceries,463,35,10,6,4.36,8.01,0.35,L8,B,62,3.79,165.44,0.64,9,0.84,457,5.67,0.97,2024-08-25,184.1,0.594,106.19266055045871,26.160000000000004,436.84,False,False,76598.72,17.698776758409785,False
ITM11986,Pharma,346,19,11,4,9.26,5.85,0.79,L58,D,141,2.29,164.39,1.53,2,0.79,610,4.02,0.97,2024-01-26,107.51,0.613,37.36501079913607,37.04,308.96,False,False,56878.939999999995,9.341252699784018,False
ITM11987,Apparel,268,38,13,6,39.77,1.22,0.21,L14,A,18,3.07,50.98,1.44,5,0.95,629,14.38,0.75,2024-02-21,104.87,0.688,6.738747799849132,238.62,29.379999999999995,False,False,13662.64,1.1231246333081886,False
ITM11988,Electronics,246,89,13,4,32.77,6.7,0.79,L44,D,78,1.82,94.99,1.81,0,0.96,568,9.68,0.77,2024-03-30,263.3,0.694,7.506866036008543,131.08,114.91999999999999,False,False,23367.539999999997,1.8767165090021358,False
ITM11989,Apparel,67,45,9,3,28.92,5.5,0.5,L92,A,83,1.59,70.41,1.27,3,0.83,655,14.08,0.72,2024-01-21,167.75,0.711,2.316735822959889,86.76,-19.760000000000005,False,True,4717.469999999999,0.772245274319963,False
ITM11990,Automotive,37,93,12,7,9.21,2.25,0.87,L11,D,120,1.96,194.38,0.84,5,0.81,433,6.42,0.34,2024-05-28,88.95,0.532,4.017372421281216,64.47,-27.47,True,True,7192.0599999999995,0.5739103458973166,False
ITM11991,Electronics,419,46,12,6,42.05,8.88,0.77,L65,C,96,4.16,176.58,1.46,1,0.88,130,5.17,0.6,2024-07-03,167.53,0.599,9.964328180737219,252.29999999999998,166.70000000000002,False,False,73987.02,1.6607213634562032,False
ITM11992,Groceries,458,95,10,5,48.08,3.76,0.44,L83,C,13,2.42,57.49,1.28,7,0.72,487,2.86,0.83,2024-12-12,87.36,0.48,9.525790349417637,240.39999999999998,217.60000000000002,False,False,26330.420000000002,1.9051580698835273,False
ITM11993,Pharma,314,80,14,9,3.0,4.18,0.91,L23,B,46,1.9,69.57,1.27,3,0.91,299,5.2,0.82,2024-06-09,63.74,0.628,104.66666666666667,27.0,287.0,False,False,21844.98,11.62962962962963,False
ITM11994,Apparel,215,32,11,3,4.82,6.89,0.36,L6,B,80,2.45,110.49,1.71,1,0.93,87,13.46,0.92,2024-08-06,91.83,0.758,44.6058091286307,14.46,200.54,False,False,23755.35,14.8686030428769,False
ITM11995,Electronics,206,50,8,8,44.35,5.14,0.97,L32,D,15,0.65,62.94,1.83,0,0.82,911,9.15,0.92,2024-02-29,192.38,0.687,4.644870349492672,354.8,-148.8,False,True,12965.64,0.580608793686584,False
ITM11996,Automotive,364,89,14,5,40.96,1.35,0.79,L91,D,60,4.51,166.66,0.44,7,0.75,94,7.33,0.41,2024-02-18,159.59,0.546,8.88671875,204.8,159.2,False,False,60664.24,1.77734375,False
ITM11997,Electronics,243,37,14,7,31.28,4.18,0.99,L57,B,108,2.98,165.65,0.7,9,0.71,408,8.96,0.78,2024-01-24,57.71,0.567,7.768542199488491,218.96,24.039999999999992,False,False,40252.950000000004,1.10979174278407,False
ITM11998,Automotive,337,57,12,4,47.3,1.4,0.15,L57,B,105,0.97,147.62,1.34,0,0.89,186,13.5,0.72,2024-01-05,273.29,0.768,7.1247357293868925,189.2,147.8,False,False,49747.94,1.7811839323467231,False
ITM11999,Groceries,416,47,4,8,32.68,2.31,0.35,L68,D,151,1.8,140.97,1.16,6,0.78,872,3.7,0.91,2024-03-11,154.51,0.551,12.729498164014688,261.44,154.56,False,False,58643.52,1.591187270501836,False
ITM12000,Pharma,384,40,4,5,11.58,0.57,0.77,L67,D,20,4.93,113.99,1.34,6,0.84,869,14.52,0.35,2024-12-05,240.18,0.578,33.16062176165803,57.9,326.1,False,False,43772.159999999996,6.632124352331606,False
ITM12001,Groceries,356,23,6,3,36.7,2.22,0.93,L79,D,19,3.17,75.95,0.92,5,0.82,510,10.33,0.79,2024-11-27,105.9,0.668,9.700272479564031,110.10000000000001,245.89999999999998,False,False,27038.2,3.233424159854677,False
ITM12002,Apparel,248,82,11,8,32.64,3.64,0.13,L21,C,22,1.81,169.02,0.88,7,0.75,416,12.97,0.54,2024-03-28,287.69,0.603,7.598039215686274,261.12,-13.120000000000005,False,True,41916.96,0.9497549019607843,False
ITM12003,Electronics,409,97,9,8,49.3,5.61,0.1,L47,A,130,2.42,173.18,0.32,9,0.85,354,8.36,0.52,2024-06-17,228.11,0.573,8.296146044624747,394.4,14.600000000000023,False,False,70830.62000000001,1.0370182555780934,False
ITM12004,Automotive,486,86,4,6,11.48,9.23,0.33,L48,A,171,1.66,19.41,1.28,0,0.84,278,4.31,0.23,2024-07-02,141.81,0.543,42.33449477351916,68.88,417.12,False,False,9433.26,7.05574912891986,False
ITM12005,Automotive,96,99,10,2,30.3,5.63,0.87,L37,B,69,0.64,85.74,0.43,0,0.89,232,8.94,0.97,2024-08-12,271.66,0.848,3.168316831683168,60.6,35.4,True,False,8231.039999999999,1.584158415841584,False
ITM12006,Electronics,207,38,13,5,39.23,7.2,0.79,L50,C,14,4.29,15.06,1.37,0,0.78,516,1.95,0.74,2024-11-14,218.07,0.593,5.276574050471578,196.14999999999998,10.850000000000023,False,False,3117.42,1.0553148100943157,False
ITM12007,Electronics,365,60,9,2,17.61,3.9,0.41,L53,D,169,1.82,169.5,1.94,5,0.76,887,12.93,0.67,2024-05-17,134.85,0.564,20.726859738784782,35.22,329.78,False,False,61867.5,10.363429869392391,False
ITM12008,Apparel,289,58,11,7,19.6,7.64,0.1,L100,D,21,4.27,43.65,0.59,6,0.94,253,10.09,0.4,2024-02-17,292.5,0.624,14.744897959183673,137.20000000000002,151.79999999999998,False,False,12614.85,2.1064139941690962,False
ITM12009,Groceries,114,52,10,5,44.51,6.39,0.6,L44,B,150,2.65,138.03,0.37,9,0.91,672,4.96,0.73,2024-07-09,96.58,0.577,2.561222197259043,222.54999999999998,-108.54999999999998,False,True,15735.42,0.5122444394518086,False
ITM12010,Automotive,329,81,5,5,20.81,4.87,0.31,L87,B,94,1.32,77.9,0.15,8,0.93,948,4.84,0.96,2024-06-24,84.41,0.668,15.809706871696301,104.05,224.95,False,False,25629.100000000002,3.16194137433926,False
ITM12011,Apparel,151,96,3,6,31.61,2.34,0.77,L77,C,126,4.11,165.05,0.82,9,0.74,117,13.64,0.33,2024-04-03,269.45,0.534,4.776969313508384,189.66,-38.66,False,True,24922.550000000003,0.7961615522513973,False
ITM12012,Groceries,58,14,4,4,44.57,3.38,0.5,L7,A,131,2.2,106.84,0.51,4,0.77,918,12.77,0.99,2024-02-28,215.14,0.791,1.3013237603769352,178.28,-120.28,False,True,6196.72,0.3253309400942338,False
ITM12013,Apparel,91,51,4,3,11.28,6.4,0.71,L81,A,50,3.68,71.64,1.03,0,0.87,599,11.68,0.54,2024-07-24,110.2,0.735,8.067375886524824,33.839999999999996,57.160000000000004,False,False,6519.24,2.6891252955082745,False
ITM12014,Automotive,300,16,6,3,49.11,4.55,0.87,L83,D,57,4.27,71.54,1.1,8,0.96,759,6.81,0.98,2024-07-23,77.22,0.609,6.108735491753207,147.32999999999998,152.67000000000002,False,False,21462.000000000004,2.036245163917736,False
ITM12015,Electronics,352,51,8,3,35.4,8.95,0.58,L43,B,60,4.83,72.12,0.76,4,0.97,354,13.22,0.71,2024-08-21,61.63,0.756,9.943502824858758,106.19999999999999,245.8,False,False,25386.24,3.314500941619586,False
ITM12016,Electronics,179,45,6,9,25.31,2.73,0.4,L9,C,127,0.89,159.83,1.52,5,0.95,653,4.46,0.46,2024-05-19,100.91,0.489,7.072303437376531,227.79,-48.78999999999999,False,True,28609.570000000003,0.7858114930418368,False
ITM12017,Groceries,206,36,11,7,22.12,1.19,0.79,L43,D,105,0.54,145.11,1.82,8,0.71,825,1.34,0.5,2024-07-16,46.41,0.318,9.312839059674502,154.84,51.16,False,False,29892.660000000003,1.3304055799535004,False
ITM12018,Pharma,210,67,6,8,47.76,6.1,0.34,L13,A,85,2.97,70.65,0.5,1,0.95,804,7.06,0.43,2024-12-19,52.15,0.7,4.396984924623116,382.08,-172.07999999999998,False,True,14836.500000000002,0.5496231155778895,False
ITM12019,Groceries,441,55,8,4,11.08,8.92,0.9,L72,A,55,1.69,103.14,1.69,2,0.97,677,13.87,0.47,2024-09-01,235.22,0.664,39.8014440433213,44.32,396.68,False,False,45484.74,9.950361010830324,False
